ppm,Intensity
-97.8581,-0.578982
-97.852,-0.569169
-97.8459,-0.549542
-97.8399,-0.529916
-97.8338,-0.520102
-97.8277,-0.500476
-97.8217,-0.480849
-97.8156,-0.461223
-97.8095,-0.45141
-97.8035,-0.431783
-97.7974,-0.412157
-97.7913,-0.39253
-97.7852,-0.372904
-97.7792,-0.353277
-97.7731,-0.333651
-97.767,-0.314024
-97.761,-0.294398
-97.7549,-0.274771
-97.7488,-0.255145
-97.7428,-0.235518
-97.7367,-0.215891
-97.7306,-0.196265
-97.7246,-0.176638
-97.7185,-0.147199
-97.7124,-0.127572
-97.7064,-0.107946
-97.7003,-0.0883191
-97.6942,-0.0686927
-97.6882,-0.039253
-97.6821,-0.0196264
-97.676,-1.01388E-11
-97.6699,0.00981307
-97.6639,0.039253
-97.6578,0.0588794
-97.6517,0.078506
-97.6457,0.0981324
-97.6396,0.117759
-97.6335,0.147199
-97.6275,0.166825
-97.6214,0.186452
-97.6153,0.206078
-97.6093,0.225705
-97.6032,0.245331
-97.5971,0.264958
-97.5911,0.284584
-97.585,0.304211
-97.5789,0.323837
-97.5729,0.343464
-97.5668,0.36309
-97.5607,0.382717
-97.5546,0.402343
-97.5486,0.42197
-97.5425,0.431783
-97.5364,0.45141
-97.5304,0.471036
-97.5243,0.480849
-97.5182,0.500476
-97.5122,0.510289
-97.5061,0.529916
-97.5,0.539729
-97.494,0.559355
-97.4879,0.569169
-97.4818,0.578982
-97.4758,0.588795
-97.4697,0.598608
-97.4636,0.608422
-97.4576,0.618235
-97.4515,0.628048
-97.4454,0.637861
-97.4393,0.647675
-97.4333,0.657488
-97.4272,0.657488
-97.4211,0.667301
-97.4151,0.677114
-97.409,0.677114
-97.4029,0.677114
-97.3969,0.686928
-97.3908,0.686928
-97.3847,0.686928
-97.3787,0.696741
-97.3726,0.696741
-97.3665,0.696741
-97.3605,0.696741
-97.3544,0.696741
-97.3483,0.696741
-97.3423,0.696741
-97.3362,0.686928
-97.3301,0.686928
-97.324,0.686928
-97.318,0.686928
-97.3119,0.677114
-97.3058,0.677114
-97.2998,0.677114
-97.2937,0.667301
-97.2876,0.667301
-97.2816,0.657488
-97.2755,0.657488
-97.2694,0.647675
-97.2634,0.637861
-97.2573,0.637861
-97.2512,0.628048
-97.2452,0.628048
-97.2391,0.618235
-97.233,0.608422
-97.227,0.608422
-97.2209,0.598608
-97.2148,0.588795
-97.2087,0.588795
-97.2027,0.578982
-97.1966,0.569169
-97.1905,0.559355
-97.1845,0.559355
-97.1784,0.549542
-97.1723,0.539729
-97.1663,0.539729
-97.1602,0.529916
-97.1541,0.520102
-97.1481,0.520102
-97.142,0.510289
-97.1359,0.500476
-97.1299,0.500476
-97.1238,0.490663
-97.1177,0.490663
-97.1117,0.480849
-97.1056,0.480849
-97.0995,0.471036
-97.0934,0.471036
-97.0874,0.461223
-97.0813,0.461223
-97.0752,0.45141
-97.0692,0.45141
-97.0631,0.45141
-97.057,0.441596
-97.051,0.441596
-97.0449,0.441596
-97.0388,0.441596
-97.0328,0.441596
-97.0267,0.441596
-97.0206,0.441596
-97.0146,0.441596
-97.0085,0.441596
-97.0024,0.441596
-96.9964,0.441596
-96.9903,0.441596
-96.9842,0.441596
-96.9781,0.441596
-96.9721,0.45141
-96.966,0.45141
-96.9599,0.45141
-96.9539,0.461223
-96.9478,0.461223
-96.9417,0.461223
-96.9357,0.471036
-96.9296,0.471036
-96.9235,0.480849
-96.9175,0.490663
-96.9114,0.490663
-96.9053,0.500476
-96.8993,0.510289
-96.8932,0.510289
-96.8871,0.520102
-96.8811,0.529916
-96.875,0.539729
-96.8689,0.549542
-96.8628,0.559355
-96.8568,0.559355
-96.8507,0.569169
-96.8446,0.578982
-96.8386,0.588795
-96.8325,0.598608
-96.8264,0.608422
-96.8204,0.618235
-96.8143,0.628048
-96.8082,0.637861
-96.8022,0.657488
-96.7961,0.667301
-96.79,0.677114
-96.784,0.686928
-96.7779,0.696741
-96.7718,0.706554
-96.7658,0.716367
-96.7597,0.726181
-96.7536,0.735994
-96.7475,0.75562
-96.7415,0.765434
-96.7354,0.775247
-96.7293,0.78506
-96.7233,0.794873
-96.7172,0.804687
-96.7111,0.824313
-96.7051,0.834126
-96.699,0.84394
-96.6929,0.853753
-96.6869,0.863566
-96.6808,0.873379
-96.6747,0.883193
-96.6687,0.902819
-96.6626,0.912632
-96.6565,0.922446
-96.6505,0.932259
-96.6444,0.942072
-96.6383,0.951885
-96.6322,0.961699
-96.6262,0.971512
-96.6201,0.991138
-96.614,1.00095
-96.608,1.01077
-96.6019,1.02058
-96.5958,1.03039
-96.5898,1.0402
-96.5837,1.05002
-96.5776,1.05983
-96.5716,1.06964
-96.5655,1.07946
-96.5594,1.08927
-96.5534,1.09908
-96.5473,1.1089
-96.5412,1.11871
-96.5352,1.12852
-96.5291,1.13834
-96.523,1.14815
-96.5169,1.15796
-96.5109,1.16778
-96.5048,1.17759
-96.4987,1.17759
-96.4927,1.1874
-96.4866,1.19722
-96.4805,1.20703
-96.4745,1.21684
-96.4684,1.21684
-96.4623,1.22666
-96.4563,1.23647
-96.4502,1.23647
-96.4441,1.24628
-96.4381,1.2561
