ppm,intensity
177.226,1593.12
177.373,1515.81
177.521,1435.38
177.668,1356.41
177.816,1279.59
177.963,1204.68
178.11,1132.87
178.258,1068.21
178.405,1008.13
178.552,946.024
178.7,883.061
178.847,823.831
178.994,767.097
179.142,707.461
179.289,645.97
179.436,591.235
179.584,545.081
179.731,504.738
179.879,468.06
180.026,427.422
180.173,378.617
180.321,331.278
180.468,296.784
180.615,274.927
180.763,258.517
180.91,240.65
181.057,221.559
181.205,204.006
181.352,188.77
181.5,177.98
181.647,170.925
181.794,164.082
181.942,156.026
182.089,146.705
182.236,138.53
182.384,133.72
182.531,130.948
182.678,128.899
182.826,122.644
182.973,109.295
183.121,94.8581
183.268,87.4712
183.415,87.8462
183.563,92.7049
183.71,98.9237
183.857,100.657
184.005,96.5176
184.152,92.1058
184.299,90.117
184.447,88.2302
184.594,88.6857
184.741,89.848
184.889,90.2736
185.036,96.069
185.184,106.122
185.331,110.349
185.478,104.72
185.626,94.9349
185.773,82.6236
185.92,70.5441
186.068,66.2401
186.215,71.548
186.362,80.4838
186.51,86.0851
186.657,84.1082
186.805,75.9361
186.952,66.4667
187.099,59.4038
187.247,59.2063
187.394,64.7688
187.541,68.9557
187.689,67.3967
187.836,64.0093
187.983,62.602
188.131,60.5309
188.278,54.4853
188.426,47.009
188.573,46.2245
188.72,54.5178
188.868,65.1434
189.015,70.7789
189.162,68.6391
189.31,63.2717
189.457,60.8585
189.604,57.4906
189.752,50.1314
189.899,43.5421
190.046,39.7858
190.194,37.1477
190.341,32.3298
190.489,25.4339
190.636,23.1388
190.783,26.8371
190.931,32.0461
191.078,33.7442
191.225,32.9725
191.373,35.5402
191.52,36.645
191.667,34.319
191.815,28.4937
191.962,19.6151
192.11,17.3443
192.257,24.2075
192.404,35.2742
192.552,45.2436
192.699,50.9403
192.846,53.2942
192.994,51.0357
193.141,45.1455
193.288,45.2183
193.436,51.4481
193.583,54.8108
193.731,53.8511
193.878,54.0162
194.025,60.1444
194.173,71.5847
194.32,83.4645
194.467,90.5012
194.615,92.7023
194.762,91.9486
194.909,86.8584
195.057,74.8438
195.204,59.9291
195.351,52.1761
195.499,56.1271
195.646,64.8248
195.794,69.1245
195.941,71.2311
196.088,75.157
196.236,79.4017
196.383,82.6541
196.53,84.3884
196.678,85.829
196.825,89.4052
196.972,94.3387
197.12,96.3716
197.267,96.0544
197.415,96.8594
197.562,98.5184
197.709,103.183
197.857,108.389
198.004,106.465
198.151,98.1558
198.299,87.7569
198.446,80.0206
198.593,78.4362
198.741,79.1313
198.888,77.7335
199.036,73.8462
199.183,65.4004
199.33,52.464
199.478,42.5722
199.625,40.6148
199.772,40.3995
199.92,39.0125
200.067,41.9736
200.214,49.3425
200.362,57.6774
200.509,64.688
200.656,67.4534
200.804,66.368
200.951,66.3018
201.099,68.0756
201.246,71.5764
201.393,75.9768
201.541,79.093
201.688,84.2732
201.835,89.6255
201.983,94.7695
202.13,102.358
202.277,109.202
202.425,113.25
202.572,112.414
202.72,106.497
202.867,97.2226
203.014,86.9871
203.162,78.7057
203.309,72.5837
203.456,66.0532
203.604,61.2882
203.751,62.2766
203.898,65.1055
204.046,68.2762
204.193,72.3628
204.341,74.4851
204.488,71.9619
204.635,68.9942
204.783,71.0501
204.93,71.5324
205.077,69.7003
205.225,72.1881
205.372,74.9503
205.519,74.915
205.667,73.08
205.814,69.7704
205.961,70.3917
206.109,75.1357
206.256,75.3022
206.404,69.202
206.551,66.9895
206.698,70.9837
206.846,71.6073
206.993,66.2883
207.14,59.7194
207.288,52.5833
207.435,42.1097
207.582,32.8906
207.73,30.4682
207.877,33.9047
208.025,38.5735
208.172,42.289
208.319,46.6172
208.467,50.4749
208.614,53.0758
208.761,53.4847
208.909,52.9134
209.056,52.6087
209.203,53.1154
209.351,57.2446
209.498,63.9629
209.646,68.5343
209.793,71.1511
209.94,75.4805
210.088,77.3613
210.235,73.6034
210.382,67.3358
210.53,62.1301
210.677,61.212
210.824,61.5874
210.972,58.7774
211.119,52.7084
211.266,45.7754
211.414,41.725
211.561,39.0926
211.709,37.2536
211.856,38.7526
212.003,44.686
212.151,56.9134
212.298,71.2513
212.445,81.2066
212.593,85.8182
212.74,84.0891
212.887,74.22
213.035,60.6157
213.182,46.734
213.33,34.0841
213.477,28.6157
213.624,29.4518
213.772,31.2894
213.919,35.3854
214.066,38.627
214.214,34.4558
214.361,28.6178
214.508,29.2845
214.656,39.3654
214.803,53.2178
214.951,60.9523
215.098,61.8805
215.245,59.3138
215.393,58.972
215.54,63.2261
215.687,68.997
215.835,74.7308
215.982,77.5912
216.129,76.1572
216.277,73.6843
216.424,72.9676
216.571,74.5918
216.719,76.7716
216.866,74.8084
217.014,69.0459
217.161,65.2341
217.308,64.445
217.456,64.6362
217.603,65.0298
217.75,64.7504
217.898,64.3718
218.045,65.0924
218.192,65.5485
218.34,64.1944
218.487,60.8292
218.635,54.0675
218.782,44.5326
218.929,36.4719
219.077,32.991
219.224,37.5541
219.371,48.7975
219.519,56.0933
219.666,56.8164
219.813,57.6141
219.961,57.8748
220.108,57.9558
220.256,65.18
220.403,76.5483
220.55,84.1985
220.698,86.8557
220.845,85.0061
220.992,81.7688
221.14,81.0474
221.287,84.71
221.434,90.2427
221.582,98.2053
221.729,105.937
221.876,106.219
222.024,102.018
222.171,96.7355
222.319,94.2016
222.466,92.8237
222.613,84.9122
222.761,74.0567
222.908,66.2195
223.055,59.3865
223.203,52.7074
223.35,49.4066
223.497,48.9592
223.645,44.2727
223.792,33.3057
223.94,24.1593
224.087,23.8503
224.234,33.7735
224.382,44.8998
224.529,50.9446
224.676,54.1874
224.824,57.4741
224.971,66.1311
225.118,78.8334
225.266,87.5449
225.413,88.4539
225.561,82.6367
225.708,70.1114
225.855,56.1166
226.003,42.8659
226.15,29.6396
226.297,24.2147
226.445,29.9091
226.592,42.919
226.739,55.9329
226.887,64.2453
227.034,68.48
227.181,74.6662
227.329,84.181
227.476,89.4261
227.624,93.5629
227.771,96.7177
227.918,92.6951
228.066,88.7945
228.213,90.2797
228.36,93.3539
228.508,93.7566
228.655,91.5902
228.802,86.9845
228.95,80.0083
229.097,79.1889
229.245,84.2615
229.392,87.2999
229.539,86.7734
229.687,86.0528
229.834,89.2732
229.981,92.0338
230.129,92.7624
230.276,94.8258
230.423,95.8941
230.571,93.8579
230.718,87.8251
230.866,77.0302
231.013,65.8829
231.16,57.2985
231.308,48.384
231.455,44.526
231.602,51.9449
231.75,66.9352
231.897,82.9825
232.044,94.3137
232.192,99.6787
232.339,100.134
232.486,98.1908
232.634,95.0672
232.781,88.7816
232.929,82.0038
233.076,78.9223
233.223,76.0411
233.371,74.292
233.518,80.4041
233.665,88.9307
233.813,88.6827
233.96,79.1529
234.107,68.3654
234.255,60.1021
234.402,59.5559
234.55,68.6874
234.697,80.4041
234.844,90.936
234.992,97.9821
235.139,101.702
235.286,104.916
235.434,106.749
235.581,103.426
235.728,96.4168
235.876,89.28
236.023,84.8013
236.171,83.4459
236.318,80.1639
236.465,76.3186
236.613,77.6957
236.76,81.5626
236.907,81.7679
237.055,80.9118
237.202,81.7021
237.349,83.4004
237.497,84.7996
237.644,82.4859
237.791,81.0125
237.939,87.4477
238.086,97.0411
238.234,99.3131
238.381,93.4576
238.528,88.933
238.676,91.3928
238.823,93.6396
238.97,90.8012
239.118,88.0832
239.265,86.8223
239.412,89.1349
239.56,95.8022
239.707,102.367
239.855,106.6
240.002,104.078
240.149,94.3756
240.297,82.1546
240.444,72.5193
240.591,70.2149
240.739,73.4096
240.886,78.2328
241.033,81.5271
241.181,82.2889
241.328,83.5231
241.476,83.428
241.623,78.0025
241.77,73.3761
241.918,75.0437
242.065,76.8519
242.212,73.2772
242.36,65.8949
242.507,56.3402
242.654,47.3364
242.802,44.021
242.949,45.2834
243.096,48.3636
243.244,55.2131
243.391,64.7445
243.539,71.4141
243.686,76.2567
243.833,80.583
243.981,78.3363
244.128,70.4032
244.275,66.1997
244.423,68.4431
244.57,74.0507
244.717,84.8499
244.865,93.2179
245.012,90.7421
245.16,84.4631
245.307,80.9959
245.454,79.6253
245.602,77.9193
245.749,80.4826
245.896,85.894
246.044,87.2043
246.191,85.2448
246.338,82.9306
246.486,82.9813
246.633,83.6402
246.781,83.5996
246.928,85.759
247.075,89.9743
247.223,91.9125
247.37,89.9722
247.517,87.9646
247.665,89.6159
247.812,92.9426
247.959,95.7757
248.107,98.2083
248.254,96.6959
248.402,89.3429
248.549,77.7787
248.696,66.6583
248.844,61.8352
248.991,65.4773
249.138,69.8074
249.286,69.918
249.433,72.5253
249.58,79.0139
249.728,87.8653
249.875,95.2755
250.022,95.695
250.17,91.711
250.317,90.9684
250.465,92.1395
250.612,89.9036
250.759,88.0747
250.907,87.0365
251.054,84.0286
251.201,80.8261
251.349,78.9872
251.496,79.6833
251.643,81.6269
251.791,81.1413
251.938,81.5296
252.086,84.7248
252.233,83.3881
252.38,75.9999
252.528,68.8449
252.675,63.0192
252.822,57.4148
252.97,54.0852
253.117,54.3439
253.264,58.2348
253.412,62.1844
253.559,65.4977
253.707,70.4679
253.854,78.2154
254.001,86.7317
254.149,91.5747
254.296,91.3759
254.443,87.676
254.591,85.0909
254.738,81.4667
254.885,73.0969
255.033,64.4523
255.18,61.1753
255.327,62.4319
255.475,63.0042
255.622,62.5368
255.77,64.4129
255.917,69.8001
256.064,76.3837
256.212,82.1686
256.359,87.9065
256.506,93.8726
256.654,94.9602
256.801,89.4168
256.948,83.5713
257.096,79.6137
257.243,75.6594
257.391,74.2494
257.538,74.4844
257.685,72.2732
257.833,69.2891
257.98,67.5509
258.127,65.613
258.275,61.8906
258.422,60.258
258.569,62.3346
258.717,64.0732
258.864,63.6365
259.012,60.6423
259.159,53.8518
259.306,44.5228
259.454,34.6579
259.601,24.4779
259.748,14.6114
259.896,3.08509
260.043,-10.5636
260.19,-25.2798
260.338,-38.7878
260.485,-47.9355
260.632,-53.2036
260.78,-56.0045
260.927,-56.9701
